contract_id,lane_calc,rating_zone,from_loccode,from_city,from_state,from_zip,from_country,to_loccode,to_city,to_state,to_zip,to_country,scac,service,mode,break_1_field,break_1_min,break_1_max,break_2_field,break_2_min,break_2_max,rate_field,rate_calc,rate,accessorial1_field,accessorial1_calc,accessorial1_rate,total_min,total_max,max_stops,transit_method,transit_value
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,45,45.9999,,,,,Flat,102.66,,,,102.66,102.66,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,46,46.9999,,,,,Flat,103.74,,,,103.74,103.74,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,47,47.9999,,,,,Flat,104.9,,,,104.9,104.9,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,48,48.9999,,,,,Flat,106.02,,,,106.02,106.02,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,49,49.9999,,,,,Flat,107.96,,,,107.96,107.96,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,50,50.9999,,,,,Flat,109.08,,,,109.08,109.08,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,51,51.9999,,,,,Flat,110.69,,,,110.69,110.69,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,52,52.9999,,,,,Flat,111.93,,,,111.93,111.93,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,53,53.9999,,,,,Flat,113.35,,,,113.35,113.35,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,54,54.9999,,,,,Flat,115.04,,,,115.04,115.04,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,55,55.9999,,,,,Flat,116.82,,,,116.82,116.82,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,56,56.9999,,,,,Flat,117.8,,,,117.8,117.8,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,57,57.9999,,,,,Flat,118.38,,,,118.38,118.38,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,58,58.9999,,,,,Flat,118.9,,,,118.9,118.9,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,59,59.9999,,,,,Flat,119.49,,,,119.49,119.49,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,60,60.9999,,,,,Flat,120.11,,,,120.11,120.11,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,61,61.9999,,,,,Flat,120.74,,,,120.74,120.74,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,62,62.9999,,,,,Flat,121.46,,,,121.46,121.46,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,63,63.9999,,,,,Flat,122.19,,,,122.19,122.19,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,64,64.9999,,,,,Flat,123.03,,,,123.03,123.03,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,65,65.9999,,,,,Flat,123.62,,,,123.62,123.62,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,66,66.9999,,,,,Flat,124.03,,,,124.03,124.03,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,67,67.9999,,,,,Flat,124.46,,,,124.46,124.46,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,68,68.9999,,,,,Flat,124.69,,,,124.69,124.69,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,69,69.9999,,,,,Flat,125.01,,,,125.01,125.01,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,70,70.9999,,,,,Flat,125.38,,,,125.38,125.38,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,71,71.9999,,,,,Flat,127.14,,,,127.14,127.14,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,72,72.9999,,,,,Flat,127.63,,,,127.63,127.63,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,73,73.9999,,,,,Flat,129.54,,,,129.54,129.54,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,74,74.9999,,,,,Flat,131.42,,,,131.42,131.42,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,75,75.9999,,,,,Flat,132.76,,,,132.76,132.76,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,76,76.9999,,,,,Flat,134.89,,,,134.89,134.89,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,77,77.9999,,,,,Flat,137.4,,,,137.4,137.4,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,78,78.9999,,,,,Flat,139.6,,,,139.6,139.6,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,79,79.9999,,,,,Flat,140.39,,,,140.39,140.39,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,80,80.9999,,,,,Flat,141.65,,,,141.65,141.65,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,81,81.9999,,,,,Flat,143.62,,,,143.62,143.62,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,82,82.9999,,,,,Flat,145.45,,,,145.45,145.45,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,83,83.9999,,,,,Flat,147.42,,,,147.42,147.42,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,84,84.9999,,,,,Flat,149.18,,,,149.18,149.18,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,85,85.9999,,,,,Flat,150.74,,,,150.74,150.74,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,86,86.9999,,,,,Flat,152.03,,,,152.03,152.03,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,87,87.9999,,,,,Flat,153.56,,,,153.56,153.56,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,88,88.9999,,,,,Flat,155.13,,,,155.13,155.13,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,89,89.9999,,,,,Flat,156.67,,,,156.67,156.67,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,90,90.9999,,,,,Flat,156.97,,,,156.97,156.97,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,91,91.9999,,,,,Flat,157,,,,157,157,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,92,92.9999,,,,,Flat,157.04,,,,157.04,157.04,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,93,93.9999,,,,,Flat,157.06,,,,157.06,157.06,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,94,94.9999,,,,,Flat,157.08,,,,157.08,157.08,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,95,95.9999,,,,,Flat,157.1,,,,157.1,157.1,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,96,96.9999,,,,,Flat,157.13,,,,157.13,157.13,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,97,97.9999,,,,,Flat,157.15,,,,157.15,157.15,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,98,98.9999,,,,,Flat,157.18,,,,157.18,157.18,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,99,99.9999,,,,,Flat,157.2,,,,157.2,157.2,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,100,100.9999,,,,,Flat,158.43,,,,158.43,158.43,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,101,101.9999,,,,,Flat,159.91,,,,159.91,159.91,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,102,102.9999,,,,,Flat,161.35,,,,161.35,161.35,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,103,103.9999,,,,,Flat,162.73,,,,162.73,162.73,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,104,104.9999,,,,,Flat,164.1,,,,164.1,164.1,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,105,105.9999,,,,,Flat,165.52,,,,165.52,165.52,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,106,106.9999,,,,,Flat,166.96,,,,166.96,166.96,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,107,107.9999,,,,,Flat,168.42,,,,168.42,168.42,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,108,108.9999,,,,,Flat,169.87,,,,169.87,169.87,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,109,109.9999,,,,,Flat,171.26,,,,171.26,171.26,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,110,110.9999,,,,,Flat,172.76,,,,172.76,172.76,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,111,111.9999,,,,,Flat,174.17,,,,174.17,174.17,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,112,112.9999,,,,,Flat,175.64,,,,175.64,175.64,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,113,113.9999,,,,,Flat,177.08,,,,177.08,177.08,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,114,114.9999,,,,,Flat,178.45,,,,178.45,178.45,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,115,115.9999,,,,,Flat,179.98,,,,179.98,179.98,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,116,116.9999,,,,,Flat,181.04,,,,181.04,181.04,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,117,117.9999,,,,,Flat,182.44,,,,182.44,182.44,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,118,118.9999,,,,,Flat,183.9,,,,183.9,183.9,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,119,119.9999,,,,,Flat,185.34,,,,185.34,185.34,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,120,120.9999,,,,,Flat,186.74,,,,186.74,186.74,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,121,121.9999,,,,,Flat,187.75,,,,187.75,187.75,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,122,122.9999,,,,,Flat,189.2,,,,189.2,189.2,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,123,123.9999,,,,,Flat,190.61,,,,190.61,190.61,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,124,124.9999,,,,,Flat,192.04,,,,192.04,192.04,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,125,125.9999,,,,,Flat,193.47,,,,193.47,193.47,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,126,126.9999,,,,,Flat,194.52,,,,194.52,194.52,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,127,127.9999,,,,,Flat,195.88,,,,195.88,195.88,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,128,128.9999,,,,,Flat,197.26,,,,197.26,197.26,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,129,129.9999,,,,,Flat,198.64,,,,198.64,198.64,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,130,130.9999,,,,,Flat,200.11,,,,200.11,200.11,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,131,131.9999,,,,,Flat,201.14,,,,201.14,201.14,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,132,132.9999,,,,,Flat,202.52,,,,202.52,202.52,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,133,133.9999,,,,,Flat,203.94,,,,203.94,203.94,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,134,134.9999,,,,,Flat,205.28,,,,205.28,205.28,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,135,135.9999,,,,,Flat,206.76,,,,206.76,206.76,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,136,136.9999,,,,,Flat,208.24,,,,208.24,208.24,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,137,137.9999,,,,,Flat,209.48,,,,209.48,209.48,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,138,138.9999,,,,,Flat,211.2,,,,211.2,211.2,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,139,139.9999,,,,,Flat,212.66,,,,212.66,212.66,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,140,140.9999,,,,,Flat,214.12,,,,214.12,214.12,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,141,141.9999,,,,,Flat,215.18,,,,215.18,215.18,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,142,142.9999,,,,,Flat,216.65,,,,216.65,216.65,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,143,143.9999,,,,,Flat,218.14,,,,218.14,218.14,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,144,144.9999,,,,,Flat,219.62,,,,219.62,219.62,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,145,145.9999,,,,,Flat,221.05,,,,221.05,221.05,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,146,146.9999,,,,,Flat,222.49,,,,222.49,222.49,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,147,147.9999,,,,,Flat,223.99,,,,223.99,223.99,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,148,148.9999,,,,,Flat,225.47,,,,225.47,225.47,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,149,149.9999,,,,,Flat,226.88,,,,226.88,226.88,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,150,150.9999,,,,,Flat,228.38,,,,228.38,228.38,1,Service Days,4
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,1,1.9999,,,,,Flat,14.09,,,,14.09,14.09,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,2,2.9999,,,,,Flat,16.64,,,,16.64,16.64,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,3,3.9999,,,,,Flat,20.85,,,,20.85,20.85,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,4,4.9999,,,,,Flat,22.32,,,,22.32,22.32,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,5,5.9999,,,,,Flat,23.38,,,,23.38,23.38,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,6,6.9999,,,,,Flat,25.65,,,,25.65,25.65,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,7,7.9999,,,,,Flat,26.7,,,,26.7,26.7,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,8,8.9999,,,,,Flat,28.15,,,,28.15,28.15,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,9,9.9999,,,,,Flat,29.58,,,,29.58,29.58,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,10,10.9999,,,,,Flat,33.22,,,,33.22,33.22,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,11,11.9999,,,,,Flat,36.83,,,,36.83,36.83,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,12,12.9999,,,,,Flat,39.95,,,,39.95,39.95,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,13,13.9999,,,,,Flat,42.88,,,,42.88,42.88,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,14,14.9999,,,,,Flat,45.72,,,,45.72,45.72,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,15,15.9999,,,,,Flat,48.55,,,,48.55,48.55,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,16,16.9999,,,,,Flat,50.62,,,,50.62,50.62,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,17,17.9999,,,,,Flat,53.24,,,,53.24,53.24,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,18,18.9999,,,,,Flat,56.03,,,,56.03,56.03,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,19,19.9999,,,,,Flat,58.76,,,,58.76,58.76,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,20,20.9999,,,,,Flat,61.64,,,,61.64,61.64,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,21,21.9999,,,,,Flat,64.23,,,,64.23,64.23,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,22,22.9999,,,,,Flat,66.87,,,,66.87,66.87,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,23,23.9999,,,,,Flat,69.65,,,,69.65,69.65,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,24,24.9999,,,,,Flat,72.55,,,,72.55,72.55,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,25,25.9999,,,,,Flat,75.29,,,,75.29,75.29,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,26,26.9999,,,,,Flat,77.81,,,,77.81,77.81,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,27,27.9999,,,,,Flat,80.45,,,,80.45,80.45,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,28,28.9999,,,,,Flat,83.17,,,,83.17,83.17,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,29,29.9999,,,,,Flat,84.47,,,,84.47,84.47,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,30,30.9999,,,,,Flat,86.63,,,,86.63,86.63,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,31,31.9999,,,,,Flat,89.62,,,,89.62,89.62,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,32,32.9999,,,,,Flat,92.3,,,,92.3,92.3,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,33,33.9999,,,,,Flat,94.72,,,,94.72,94.72,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,34,34.9999,,,,,Flat,97.26,,,,97.26,97.26,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,35,35.9999,,,,,Flat,99.73,,,,99.73,99.73,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,36,36.9999,,,,,Flat,101.84,,,,101.84,101.84,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,37,37.9999,,,,,Flat,103.74,,,,103.74,103.74,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,38,38.9999,,,,,Flat,105.56,,,,105.56,105.56,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,39,39.9999,,,,,Flat,107.69,,,,107.69,107.69,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,40,40.9999,,,,,Flat,109.4,,,,109.4,109.4,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,41,41.9999,,,,,Flat,110.86,,,,110.86,110.86,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,42,42.9999,,,,,Flat,112.61,,,,112.61,112.61,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,43,43.9999,,,,,Flat,114.52,,,,114.52,114.52,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,44,44.9999,,,,,Flat,115.72,,,,115.72,115.72,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,45,45.9999,,,,,Flat,117.6,,,,117.6,117.6,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,46,46.9999,,,,,Flat,119.46,,,,119.46,119.46,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,47,47.9999,,,,,Flat,121.33,,,,121.33,121.33,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,48,48.9999,,,,,Flat,123.25,,,,123.25,123.25,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,49,49.9999,,,,,Flat,125.05,,,,125.05,125.05,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,50,50.9999,,,,,Flat,126.88,,,,126.88,126.88,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,51,51.9999,,,,,Flat,127.56,,,,127.56,127.56,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,52,52.9999,,,,,Flat,129.43,,,,129.43,129.43,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,53,53.9999,,,,,Flat,131.27,,,,131.27,131.27,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,54,54.9999,,,,,Flat,132.93,,,,132.93,132.93,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,55,55.9999,,,,,Flat,134.42,,,,134.42,134.42,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,56,56.9999,,,,,Flat,136.04,,,,136.04,136.04,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,57,57.9999,,,,,Flat,137.35,,,,137.35,137.35,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,58,58.9999,,,,,Flat,138.38,,,,138.38,138.38,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,59,59.9999,,,,,Flat,139.49,,,,139.49,139.49,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,60,60.9999,,,,,Flat,140.34,,,,140.34,140.34,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,61,61.9999,,,,,Flat,141.18,,,,141.18,141.18,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,62,62.9999,,,,,Flat,141.5,,,,141.5,141.5,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,63,63.9999,,,,,Flat,141.79,,,,141.79,141.79,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,64,64.9999,,,,,Flat,142.08,,,,142.08,142.08,1,Service Days,5
